DAILY_COUNT,date,maxtempC,mintempC,weatherCode,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,DAILY_COUNT_lag_1,DAILY_COUNT_lag_2,DAILY_COUNT_lag_3,DAILY_COUNT_lag_4,DAILY_COUNT_lag_5,DAILY_COUNT_lag_6,DAILY_COUNT_lag_7,DAILY_COUNT_lag_8,DAILY_COUNT_lag_9,DAILY_COUNT_lag_10,month,day,year,holiday_,holiday_中秋节,holiday_元旦,holiday_劳动节,holiday_国庆节,holiday_春节,holiday_清明节,holiday_端午节
3188,2022-12-28,4,-1,113,0,0,1,0,0,0,0,3130.0,3026.0,2672.0,2623.0,2703.0,2905.0,3459.0,3575.0,3578.0,3395.0,12,28,2022,1,0,0,0,0,0,0,0
3211,2022-12-29,6,1,113,0,0,0,1,0,0,0,3188.0,3130.0,3026.0,2672.0,2623.0,2703.0,2905.0,3459.0,3575.0,3578.0,12,29,2022,1,0,0,0,0,0,0,0
3226,2022-12-30,4,0,116,0,0,0,0,1,0,0,3211.0,3188.0,3130.0,3026.0,2672.0,2623.0,2703.0,2905.0,3459.0,3575.0,12,30,2022,1,0,0,0,0,0,0,0
3204,2022-12-31,7,2,116,0,0,0,0,0,1,0,3226.0,3211.0,3188.0,3130.0,3026.0,2672.0,2623.0,2703.0,2905.0,3459.0,12,31,2022,0,0,1,0,0,0,0,0
2988,2023-01-01,5,2,122,0,0,0,0,0,0,1,3204.0,3226.0,3211.0,3188.0,3130.0,3026.0,2672.0,2623.0,2703.0,2905.0,1,1,2023,0,0,1,0,0,0,0,0
3893,2023-01-02,4,2,122,1,0,0,0,0,0,0,2988.0,3204.0,3226.0,3211.0,3188.0,3130.0,3026.0,2672.0,2623.0,2703.0,1,2,2023,0,0,1,0,0,0,0,0
4088,2023-01-03,6,1,113,0,1,0,0,0,0,0,3893.0,2988.0,3204.0,3226.0,3211.0,3188.0,3130.0,3026.0,2672.0,2623.0,1,3,2023,1,0,0,0,0,0,0,0
3834,2023-01-04,6,3,122,0,0,1,0,0,0,0,4088.0,3893.0,2988.0,3204.0,3226.0,3211.0,3188.0,3130.0,3026.0,2672.0,1,4,2023,1,0,0,0,0,0,0,0
3504,2023-01-05,7,3,122,0,0,0,1,0,0,0,3834.0,4088.0,3893.0,2988.0,3204.0,3226.0,3211.0,3188.0,3130.0,3026.0,1,5,2023,1,0,0,0,0,0,0,0
3518,2023-01-06,11,4,113,0,0,0,0,1,0,0,3504.0,3834.0,4088.0,3893.0,2988.0,3204.0,3226.0,3211.0,3188.0,3130.0,1,6,2023,1,0,0,0,0,0,0,0
3684,2023-01-07,7,2,119,0,0,0,0,0,1,0,3518.0,3504.0,3834.0,4088.0,3893.0,2988.0,3204.0,3226.0,3211.0,3188.0,1,7,2023,1,0,0,0,0,0,0,0
3432,2023-01-08,10,6,113,0,0,0,0,0,0,1,3684.0,3518.0,3504.0,3834.0,4088.0,3893.0,2988.0,3204.0,3226.0,3211.0,1,8,2023,1,0,0,0,0,0,0,0
3758,2023-01-09,7,3,116,1,0,0,0,0,0,0,3432.0,3684.0,3518.0,3504.0,3834.0,4088.0,3893.0,2988.0,3204.0,3226.0,1,9,2023,1,0,0,0,0,0,0,0
3930,2023-01-10,5,2,113,0,1,0,0,0,0,0,3758.0,3432.0,3684.0,3518.0,3504.0,3834.0,4088.0,3893.0,2988.0,3204.0,1,10,2023,1,0,0,0,0,0,0,0
3896,2023-01-11,9,4,122,0,0,1,0,0,0,0,3930.0,3758.0,3432.0,3684.0,3518.0,3504.0,3834.0,4088.0,3893.0,2988.0,1,11,2023,1,0,0,0,0,0,0,0
3381,2023-01-12,9,8,299,0,0,0,1,0,0,0,3896.0,3930.0,3758.0,3432.0,3684.0,3518.0,3504.0,3834.0,4088.0,3893.0,1,12,2023,1,0,0,0,0,0,0,0
3616,2023-01-13,10,4,176,0,0,0,0,1,0,0,3381.0,3896.0,3930.0,3758.0,3432.0,3684.0,3518.0,3504.0,3834.0,4088.0,1,13,2023,1,0,0,0,0,0,0,0
3232,2023-01-14,4,-2,311,0,0,0,0,0,1,0,3616.0,3381.0,3896.0,3930.0,3758.0,3432.0,3684.0,3518.0,3504.0,3834.0,1,14,2023,1,0,0,0,0,0,0,0
3158,2023-01-15,-1,-3,122,0,0,0,0,0,0,1,3232.0,3616.0,3381.0,3896.0,3930.0,3758.0,3432.0,3684.0,3518.0,3504.0,1,15,2023,1,0,0,0,0,0,0,0
3898,2023-01-16,2,-3,122,1,0,0,0,0,0,0,3158.0,3232.0,3616.0,3381.0,3896.0,3930.0,3758.0,3432.0,3684.0,3518.0,1,16,2023,1,0,0,0,0,0,0,0
3883,2023-01-17,4,1,116,0,1,0,0,0,0,0,3898.0,3158.0,3232.0,3616.0,3381.0,3896.0,3930.0,3758.0,3432.0,3684.0,1,17,2023,1,0,0,0,0,0,0,0
4087,2023-01-18,5,0,113,0,0,1,0,0,0,0,3883.0,3898.0,3158.0,3232.0,3616.0,3381.0,3896.0,3930.0,3758.0,3432.0,1,18,2023,1,0,0,0,0,0,0,0
3749,2023-01-19,9,2,116,0,0,0,1,0,0,0,4087.0,3883.0,3898.0,3158.0,3232.0,3616.0,3381.0,3896.0,3930.0,3758.0,1,19,2023,1,0,0,0,0,0,0,0
3257,2023-01-20,2,-2,116,0,0,0,0,1,0,0,3749.0,4087.0,3883.0,3898.0,3158.0,3232.0,3616.0,3381.0,3896.0,3930.0,1,20,2023,1,0,0,0,0,0,0,0
952,2023-01-21,6,-2,122,0,0,0,0,0,1,0,3257.0,3749.0,4087.0,3883.0,3898.0,3158.0,3232.0,3616.0,3381.0,3896.0,1,21,2023,0,0,0,0,0,1,0,0
795,2023-01-22,6,4,122,0,0,0,0,0,0,1,952.0,3257.0,3749.0,4087.0,3883.0,3898.0,3158.0,3232.0,3616.0,3381.0,1,22,2023,0,0,0,0,0,1,0,0
1765,2023-01-23,3,-5,122,1,0,0,0,0,0,0,795.0,952.0,3257.0,3749.0,4087.0,3883.0,3898.0,3158.0,3232.0,3616.0,1,23,2023,0,0,0,0,0,1,0,0
1720,2023-01-24,-6,-9,119,0,1,0,0,0,0,0,1765.0,795.0,952.0,3257.0,3749.0,4087.0,3883.0,3898.0,3158.0,3232.0,1,24,2023,0,0,0,0,0,1,0,0
2660,2023-01-25,1,-8,122,0,0,1,0,0,0,0,1720.0,1765.0,795.0,952.0,3257.0,3749.0,4087.0,3883.0,3898.0,3158.0,1,25,2023,0,0,0,0,0,1,0,0
3331,2023-01-26,2,-2,122,0,0,0,1,0,0,0,2660.0,1720.0,1765.0,795.0,952.0,3257.0,3749.0,4087.0,3883.0,3898.0,1,26,2023,0,0,0,0,0,1,0,0
3788,2023-01-27,1,-3,113,0,0,0,0,1,0,0,3331.0,2660.0,1720.0,1765.0,795.0,952.0,3257.0,3749.0,4087.0,3883.0,1,27,2023,0,0,0,0,0,1,0,0
3791,2023-01-28,5,-2,113,0,0,0,0,0,1,0,3788.0,3331.0,2660.0,1720.0,1765.0,795.0,952.0,3257.0,3749.0,4087.0,1,28,2023,0,0,0,0,0,1,0,0
3376,2023-01-29,8,0,113,0,0,0,0,0,0,1,3791.0,3788.0,3331.0,2660.0,1720.0,1765.0,795.0,952.0,3257.0,3749.0,1,29,2023,0,0,0,0,0,1,0,0
4751,2023-01-30,6,0,116,1,0,0,0,0,0,0,3376.0,3791.0,3788.0,3331.0,2660.0,1720.0,1765.0,795.0,952.0,3257.0,1,30,2023,1,0,0,0,0,0,0,0
4929,2023-01-31,7,3,116,0,1,0,0,0,0,0,4751.0,3376.0,3791.0,3788.0,3331.0,2660.0,1720.0,1765.0,795.0,952.0,1,31,2023,1,0,0,0,0,0,0,0
4860,2023-02-01,3,0,113,0,0,1,0,0,0,0,4929.0,4751.0,3376.0,3791.0,3788.0,3331.0,2660.0,1720.0,1765.0,795.0,2,1,2023,1,0,0,0,0,0,0,0
4199,2023-02-02,2,0,122,0,0,0,1,0,0,0,4860.0,4929.0,4751.0,3376.0,3791.0,3788.0,3331.0,2660.0,1720.0,1765.0,2,2,2023,1,0,0,0,0,0,0,0
4702,2023-02-03,4,0,119,0,0,0,0,1,0,0,4199.0,4860.0,4929.0,4751.0,3376.0,3791.0,3788.0,3331.0,2660.0,1720.0,2,3,2023,1,0,0,0,0,0,0,0
4152,2023-02-04,5,1,122,0,0,0,0,0,1,0,4702.0,4199.0,4860.0,4929.0,4751.0,3376.0,3791.0,3788.0,3331.0,2660.0,2,4,2023,1,0,0,0,0,0,0,0
3836,2023-02-05,8,3,113,0,0,0,0,0,0,1,4152.0,4702.0,4199.0,4860.0,4929.0,4751.0,3376.0,3791.0,3788.0,3331.0,2,5,2023,1,0,0,0,0,0,0,0
4284,2023-02-06,7,4,119,1,0,0,0,0,0,0,3836.0,4152.0,4702.0,4199.0,4860.0,4929.0,4751.0,3376.0,3791.0,3788.0,2,6,2023,1,0,0,0,0,0,0,0
4489,2023-02-07,6,3,122,0,1,0,0,0,0,0,4284.0,3836.0,4152.0,4702.0,4199.0,4860.0,4929.0,4751.0,3376.0,3791.0,2,7,2023,1,0,0,0,0,0,0,0
4552,2023-02-08,5,2,122,0,0,1,0,0,0,0,4489.0,4284.0,3836.0,4152.0,4702.0,4199.0,4860.0,4929.0,4751.0,3376.0,2,8,2023,1,0,0,0,0,0,0,0
4178,2023-02-09,5,3,176,0,0,0,1,0,0,0,4552.0,4489.0,4284.0,3836.0,4152.0,4702.0,4199.0,4860.0,4929.0,4751.0,2,9,2023,1,0,0,0,0,0,0,0
4188,2023-02-10,5,2,119,0,0,0,0,1,0,0,4178.0,4552.0,4489.0,4284.0,3836.0,4152.0,4702.0,4199.0,4860.0,4929.0,2,10,2023,1,0,0,0,0,0,0,0
4882,2023-02-11,7,4,122,0,0,0,0,0,1,0,4188.0,4178.0,4552.0,4489.0,4284.0,3836.0,4152.0,4702.0,4199.0,4860.0,2,11,2023,1,0,0,0,0,0,0,0
4654,2023-02-12,5,3,299,0,0,0,0,0,0,1,4882.0,4188.0,4178.0,4552.0,4489.0,4284.0,3836.0,4152.0,4702.0,4199.0,2,12,2023,1,0,0,0,0,0,0,0
4527,2023-02-13,5,0,116,1,0,0,0,0,0,0,4654.0,4882.0,4188.0,4178.0,4552.0,4489.0,4284.0,3836.0,4152.0,4702.0,2,13,2023,1,0,0,0,0,0,0,0
4646,2023-02-14,5,0,119,0,1,0,0,0,0,0,4527.0,4654.0,4882.0,4188.0,4178.0,4552.0,4489.0,4284.0,3836.0,4152.0,2,14,2023,1,0,0,0,0,0,0,0
4761,2023-02-15,5,0,113,0,0,1,0,0,0,0,4646.0,4527.0,4654.0,4882.0,4188.0,4178.0,4552.0,4489.0,4284.0,3836.0,2,15,2023,1,0,0,0,0,0,0,0
4314,2023-02-16,6,-1,113,0,0,0,1,0,0,0,4761.0,4646.0,4527.0,4654.0,4882.0,4188.0,4178.0,4552.0,4489.0,4284.0,2,16,2023,1,0,0,0,0,0,0,0
4321,2023-02-17,7,4,116,0,0,0,0,1,0,0,4314.0,4761.0,4646.0,4527.0,4654.0,4882.0,4188.0,4178.0,4552.0,4489.0,2,17,2023,1,0,0,0,0,0,0,0
4951,2023-02-18,7,5,122,0,0,0,0,0,1,0,4321.0,4314.0,4761.0,4646.0,4527.0,4654.0,4882.0,4188.0,4178.0,4552.0,2,18,2023,1,0,0,0,0,0,0,0
4964,2023-02-19,9,1,113,0,0,0,0,0,0,1,4951.0,4321.0,4314.0,4761.0,4646.0,4527.0,4654.0,4882.0,4188.0,4178.0,2,19,2023,1,0,0,0,0,0,0,0
4650,2023-02-20,7,1,113,1,0,0,0,0,0,0,4964.0,4951.0,4321.0,4314.0,4761.0,4646.0,4527.0,4654.0,4882.0,4188.0,2,20,2023,1,0,0,0,0,0,0,0
5009,2023-02-21,4,0,116,0,1,0,0,0,0,0,4650.0,4964.0,4951.0,4321.0,4314.0,4761.0,4646.0,4527.0,4654.0,4882.0,2,21,2023,1,0,0,0,0,0,0,0
5006,2023-02-22,3,1,122,0,0,1,0,0,0,0,5009.0,4650.0,4964.0,4951.0,4321.0,4314.0,4761.0,4646.0,4527.0,4654.0,2,22,2023,1,0,0,0,0,0,0,0
4839,2023-02-23,6,2,113,0,0,0,1,0,0,0,5006.0,5009.0,4650.0,4964.0,4951.0,4321.0,4314.0,4761.0,4646.0,4527.0,2,23,2023,1,0,0,0,0,0,0,0
4986,2023-02-24,6,1,122,0,0,0,0,1,0,0,4839.0,5006.0,5009.0,4650.0,4964.0,4951.0,4321.0,4314.0,4761.0,4646.0,2,24,2023,1,0,0,0,0,0,0,0
5661,2023-02-25,6,0,113,0,0,0,0,0,1,0,4986.0,4839.0,5006.0,5009.0,4650.0,4964.0,4951.0,4321.0,4314.0,4761.0,2,25,2023,1,0,0,0,0,0,0,0
5583,2023-02-26,7,0,113,0,0,0,0,0,0,1,5661.0,4986.0,4839.0,5006.0,5009.0,4650.0,4964.0,4951.0,4321.0,4314.0,2,26,2023,1,0,0,0,0,0,0,0
5980,2023-02-27,8,4,113,1,0,0,0,0,0,0,5583.0,5661.0,4986.0,4839.0,5006.0,5009.0,4650.0,4964.0,4951.0,4321.0,2,27,2023,1,0,0,0,0,0,0,0
5863,2023-02-28,8,5,116,0,1,0,0,0,0,0,5980.0,5583.0,5661.0,4986.0,4839.0,5006.0,5009.0,4650.0,4964.0,4951.0,2,28,2023,1,0,0,0,0,0,0,0
6069,2023-03-01,12,6,122,0,0,1,0,0,0,0,5863.0,5980.0,5583.0,5661.0,4986.0,4839.0,5006.0,5009.0,4650.0,4964.0,3,1,2023,1,0,0,0,0,0,0,0
5889,2023-03-02,9,5,122,0,0,0,1,0,0,0,6069.0,5863.0,5980.0,5583.0,5661.0,4986.0,4839.0,5006.0,5009.0,4650.0,3,2,2023,1,0,0,0,0,0,0,0
6095,2023-03-03,7,6,122,0,0,0,0,1,0,0,5889.0,6069.0,5863.0,5980.0,5583.0,5661.0,4986.0,4839.0,5006.0,5009.0,3,3,2023,1,0,0,0,0,0,0,0
6633,2023-03-04,9,6,113,0,0,0,0,0,1,0,6095.0,5889.0,6069.0,5863.0,5980.0,5583.0,5661.0,4986.0,4839.0,5006.0,3,4,2023,1,0,0,0,0,0,0,0
6591,2023-03-05,11,6,116,0,0,0,0,0,0,1,6633.0,6095.0,5889.0,6069.0,5863.0,5980.0,5583.0,5661.0,4986.0,4839.0,3,5,2023,1,0,0,0,0,0,0,0
6704,2023-03-06,11,6,119,1,0,0,0,0,0,0,6591.0,6633.0,6095.0,5889.0,6069.0,5863.0,5980.0,5583.0,5661.0,4986.0,3,6,2023,1,0,0,0,0,0,0,0
6489,2023-03-07,13,8,113,0,1,0,0,0,0,0,6704.0,6591.0,6633.0,6095.0,5889.0,6069.0,5863.0,5980.0,5583.0,5661.0,3,7,2023,1,0,0,0,0,0,0,0
6625,2023-03-08,17,8,113,0,0,1,0,0,0,0,6489.0,6704.0,6591.0,6633.0,6095.0,5889.0,6069.0,5863.0,5980.0,5583.0,3,8,2023,1,0,0,0,0,0,0,0
5968,2023-03-09,13,8,113,0,0,0,1,0,0,0,6625.0,6489.0,6704.0,6591.0,6633.0,6095.0,5889.0,6069.0,5863.0,5980.0,3,9,2023,1,0,0,0,0,0,0,0
6308,2023-03-10,14,9,113,0,0,0,0,1,0,0,5968.0,6625.0,6489.0,6704.0,6591.0,6633.0,6095.0,5889.0,6069.0,5863.0,3,10,2023,1,0,0,0,0,0,0,0
6531,2023-03-11,11,7,122,0,0,0,0,0,1,0,6308.0,5968.0,6625.0,6489.0,6704.0,6591.0,6633.0,6095.0,5889.0,6069.0,3,11,2023,1,0,0,0,0,0,0,0
6430,2023-03-12,9,4,113,0,0,0,0,0,0,1,6531.0,6308.0,5968.0,6625.0,6489.0,6704.0,6591.0,6633.0,6095.0,5889.0,3,12,2023,1,0,0,0,0,0,0,0
6333,2023-03-13,12,5,116,1,0,0,0,0,0,0,6430.0,6531.0,6308.0,5968.0,6625.0,6489.0,6704.0,6591.0,6633.0,6095.0,3,13,2023,1,0,0,0,0,0,0,0
6315,2023-03-14,11,7,113,0,1,0,0,0,0,0,6333.0,6430.0,6531.0,6308.0,5968.0,6625.0,6489.0,6704.0,6591.0,6633.0,3,14,2023,1,0,0,0,0,0,0,0
6175,2023-03-15,9,6,122,0,0,1,0,0,0,0,6315.0,6333.0,6430.0,6531.0,6308.0,5968.0,6625.0,6489.0,6704.0,6591.0,3,15,2023,1,0,0,0,0,0,0,0
5959,2023-03-16,7,5,122,0,0,0,1,0,0,0,6175.0,6315.0,6333.0,6430.0,6531.0,6308.0,5968.0,6625.0,6489.0,6704.0,3,16,2023,1,0,0,0,0,0,0,0
5977,2023-03-17,8,5,176,0,0,0,0,1,0,0,5959.0,6175.0,6315.0,6333.0,6430.0,6531.0,6308.0,5968.0,6625.0,6489.0,3,17,2023,1,0,0,0,0,0,0,0
6348,2023-03-18,11,6,116,0,0,0,0,0,1,0,5977.0,5959.0,6175.0,6315.0,6333.0,6430.0,6531.0,6308.0,5968.0,6625.0,3,18,2023,1,0,0,0,0,0,0,0
6647,2023-03-19,9,7,122,0,0,0,0,0,0,1,6348.0,5977.0,5959.0,6175.0,6315.0,6333.0,6430.0,6531.0,6308.0,5968.0,3,19,2023,1,0,0,0,0,0,0,0
6584,2023-03-20,11,7,113,1,0,0,0,0,0,0,6647.0,6348.0,5977.0,5959.0,6175.0,6315.0,6333.0,6430.0,6531.0,6308.0,3,20,2023,1,0,0,0,0,0,0,0
6338,2023-03-21,8,7,302,0,1,0,0,0,0,0,6584.0,6647.0,6348.0,5977.0,5959.0,6175.0,6315.0,6333.0,6430.0,6531.0,3,21,2023,1,0,0,0,0,0,0,0
6220,2023-03-22,10,8,296,0,0,1,0,0,0,0,6338.0,6584.0,6647.0,6348.0,5977.0,5959.0,6175.0,6315.0,6333.0,6430.0,3,22,2023,1,0,0,0,0,0,0,0
5813,2023-03-23,11,8,122,0,0,0,1,0,0,0,6220.0,6338.0,6584.0,6647.0,6348.0,5977.0,5959.0,6175.0,6315.0,6333.0,3,23,2023,1,0,0,0,0,0,0,0
5924,2023-03-24,10,7,122,0,0,0,0,1,0,0,5813.0,6220.0,6338.0,6584.0,6647.0,6348.0,5977.0,5959.0,6175.0,6315.0,3,24,2023,1,0,0,0,0,0,0,0
6430,2023-03-25,9,6,122,0,0,0,0,0,1,0,5924.0,5813.0,6220.0,6338.0,6584.0,6647.0,6348.0,5977.0,5959.0,6175.0,3,25,2023,1,0,0,0,0,0,0,0
6274,2023-03-26,12,7,116,0,0,0,0,0,0,1,6430.0,5924.0,5813.0,6220.0,6338.0,6584.0,6647.0,6348.0,5977.0,5959.0,3,26,2023,1,0,0,0,0,0,0,0
6396,2023-03-27,11,7,116,1,0,0,0,0,0,0,6274.0,6430.0,5924.0,5813.0,6220.0,6338.0,6584.0,6647.0,6348.0,5977.0,3,27,2023,1,0,0,0,0,0,0,0
6136,2023-03-28,11,8,122,0,1,0,0,0,0,0,6396.0,6274.0,6430.0,5924.0,5813.0,6220.0,6338.0,6584.0,6647.0,6348.0,3,28,2023,1,0,0,0,0,0,0,0
5958,2023-03-29,13,8,113,0,0,1,0,0,0,0,6136.0,6396.0,6274.0,6430.0,5924.0,5813.0,6220.0,6338.0,6584.0,6647.0,3,29,2023,1,0,0,0,0,0,0,0
5764,2023-03-30,13,8,119,0,0,0,1,0,0,0,5958.0,6136.0,6396.0,6274.0,6430.0,5924.0,5813.0,6220.0,6338.0,6584.0,3,30,2023,1,0,0,0,0,0,0,0
5547,2023-03-31,12,9,122,0,0,0,0,1,0,0,5764.0,5958.0,6136.0,6396.0,6274.0,6430.0,5924.0,5813.0,6220.0,6338.0,3,31,2023,1,0,0,0,0,0,0,0
5983,2023-04-01,12,9,116,0,0,0,0,0,1,0,5547.0,5764.0,5958.0,6136.0,6396.0,6274.0,6430.0,5924.0,5813.0,6220.0,4,1,2023,1,0,0,0,0,0,0,0
5777,2023-04-02,14,8,116,0,0,0,0,0,0,1,5983.0,5547.0,5764.0,5958.0,6136.0,6396.0,6274.0,6430.0,5924.0,5813.0,4,2,2023,1,0,0,0,0,0,0,0
5849,2023-04-03,12,10,122,1,0,0,0,0,0,0,5777.0,5983.0,5547.0,5764.0,5958.0,6136.0,6396.0,6274.0,6430.0,5924.0,4,3,2023,1,0,0,0,0,0,0,0
4535,2023-04-04,11,10,356,0,1,0,0,0,0,0,5849.0,5777.0,5983.0,5547.0,5764.0,5958.0,6136.0,6396.0,6274.0,6430.0,4,4,2023,1,0,0,0,0,0,0,0
5990,2023-04-05,10,8,122,0,0,1,0,0,0,0,4535.0,5849.0,5777.0,5983.0,5547.0,5764.0,5958.0,6136.0,6396.0,6274.0,4,5,2023,0,0,0,0,0,0,1,0
5559,2023-04-06,11,8,122,0,0,0,1,0,0,0,5990.0,4535.0,5849.0,5777.0,5983.0,5547.0,5764.0,5958.0,6136.0,6396.0,4,6,2023,1,0,0,0,0,0,0,0
5132,2023-04-07,13,8,116,0,0,0,0,1,0,0,5559.0,5990.0,4535.0,5849.0,5777.0,5983.0,5547.0,5764.0,5958.0,6136.0,4,7,2023,1,0,0,0,0,0,0,0
5451,2023-04-08,15,8,122,0,0,0,0,0,1,0,5132.0,5559.0,5990.0,4535.0,5849.0,5777.0,5983.0,5547.0,5764.0,5958.0,4,8,2023,1,0,0,0,0,0,0,0
5854,2023-04-09,14,10,113,0,0,0,0,0,0,1,5451.0,5132.0,5559.0,5990.0,4535.0,5849.0,5777.0,5983.0,5547.0,5764.0,4,9,2023,1,0,0,0,0,0,0,0
5524,2023-04-10,15,11,113,1,0,0,0,0,0,0,5854.0,5451.0,5132.0,5559.0,5990.0,4535.0,5849.0,5777.0,5983.0,5547.0,4,10,2023,1,0,0,0,0,0,0,0
5492,2023-04-11,16,11,122,0,1,0,0,0,0,0,5524.0,5854.0,5451.0,5132.0,5559.0,5990.0,4535.0,5849.0,5777.0,5983.0,4,11,2023,1,0,0,0,0,0,0,0
5387,2023-04-12,14,8,113,0,0,1,0,0,0,0,5492.0,5524.0,5854.0,5451.0,5132.0,5559.0,5990.0,4535.0,5849.0,5777.0,4,12,2023,1,0,0,0,0,0,0,0
5510,2023-04-13,14,10,116,0,0,0,1,0,0,0,5387.0,5492.0,5524.0,5854.0,5451.0,5132.0,5559.0,5990.0,4535.0,5849.0,4,13,2023,1,0,0,0,0,0,0,0
5230,2023-04-14,14,10,299,0,0,0,0,1,0,0,5510.0,5387.0,5492.0,5524.0,5854.0,5451.0,5132.0,5559.0,5990.0,4535.0,4,14,2023,1,0,0,0,0,0,0,0
5737,2023-04-15,14,10,305,0,0,0,0,0,1,0,5230.0,5510.0,5387.0,5492.0,5524.0,5854.0,5451.0,5132.0,5559.0,5990.0,4,15,2023,1,0,0,0,0,0,0,0
5922,2023-04-16,16,10,113,0,0,0,0,0,0,1,5737.0,5230.0,5510.0,5387.0,5492.0,5524.0,5854.0,5451.0,5132.0,5559.0,4,16,2023,1,0,0,0,0,0,0,0
5828,2023-04-17,13,10,113,1,0,0,0,0,0,0,5922.0,5737.0,5230.0,5510.0,5387.0,5492.0,5524.0,5854.0,5451.0,5132.0,4,17,2023,1,0,0,0,0,0,0,0
5823,2023-04-18,16,11,356,0,1,0,0,0,0,0,5828.0,5922.0,5737.0,5230.0,5510.0,5387.0,5492.0,5524.0,5854.0,5451.0,4,18,2023,1,0,0,0,0,0,0,0
5648,2023-04-19,12,10,119,0,0,1,0,0,0,0,5823.0,5828.0,5922.0,5737.0,5230.0,5510.0,5387.0,5492.0,5524.0,5854.0,4,19,2023,1,0,0,0,0,0,0,0
5560,2023-04-20,14,11,122,0,0,0,1,0,0,0,5648.0,5823.0,5828.0,5922.0,5737.0,5230.0,5510.0,5387.0,5492.0,5524.0,4,20,2023,1,0,0,0,0,0,0,0
5326,2023-04-21,14,12,122,0,0,0,0,1,0,0,5560.0,5648.0,5823.0,5828.0,5922.0,5737.0,5230.0,5510.0,5387.0,5492.0,4,21,2023,1,0,0,0,0,0,0,0
6129,2023-04-22,14,10,122,0,0,0,0,0,1,0,5326.0,5560.0,5648.0,5823.0,5828.0,5922.0,5737.0,5230.0,5510.0,5387.0,4,22,2023,1,0,0,0,0,0,0,0
5142,2023-04-23,14,10,299,0,0,0,0,0,0,1,6129.0,5326.0,5560.0,5648.0,5823.0,5828.0,5922.0,5737.0,5230.0,5510.0,4,23,2023,0,0,0,1,0,0,0,0
5986,2023-04-24,14,11,119,1,0,0,0,0,0,0,5142.0,6129.0,5326.0,5560.0,5648.0,5823.0,5828.0,5922.0,5737.0,5230.0,4,24,2023,1,0,0,0,0,0,0,0
6105,2023-04-25,13,11,122,0,1,0,0,0,0,0,5986.0,5142.0,6129.0,5326.0,5560.0,5648.0,5823.0,5828.0,5922.0,5737.0,4,25,2023,1,0,0,0,0,0,0,0
6136,2023-04-26,16,11,113,0,0,1,0,0,0,0,6105.0,5986.0,5142.0,6129.0,5326.0,5560.0,5648.0,5823.0,5828.0,5922.0,4,26,2023,1,0,0,0,0,0,0,0
5927,2023-04-27,16,11,113,0,0,0,1,0,0,0,6136.0,6105.0,5986.0,5142.0,6129.0,5326.0,5560.0,5648.0,5823.0,5828.0,4,27,2023,1,0,0,0,0,0,0,0
5599,2023-04-28,14,12,176,0,0,0,0,1,0,0,5927.0,6136.0,6105.0,5986.0,5142.0,6129.0,5326.0,5560.0,5648.0,5823.0,4,28,2023,1,0,0,0,0,0,0,0
5760,2023-04-29,18,12,119,0,0,0,0,0,1,0,5599.0,5927.0,6136.0,6105.0,5986.0,5142.0,6129.0,5326.0,5560.0,5648.0,4,29,2023,0,0,0,1,0,0,0,0
5401,2023-04-30,19,13,122,0,0,0,0,0,0,1,5760.0,5599.0,5927.0,6136.0,6105.0,5986.0,5142.0,6129.0,5326.0,5560.0,4,30,2023,0,0,0,1,0,0,0,0
5573,2023-05-01,17,12,116,1,0,0,0,0,0,0,5401.0,5760.0,5599.0,5927.0,6136.0,6105.0,5986.0,5142.0,6129.0,5326.0,5,1,2023,0,0,0,1,0,0,0,0
5825,2023-05-02,16,13,119,0,1,0,0,0,0,0,5573.0,5401.0,5760.0,5599.0,5927.0,6136.0,6105.0,5986.0,5142.0,6129.0,5,2,2023,0,0,0,1,0,0,0,0
6453,2023-05-03,14,13,356,0,0,1,0,0,0,0,5825.0,5573.0,5401.0,5760.0,5599.0,5927.0,6136.0,6105.0,5986.0,5142.0,5,3,2023,0,0,0,1,0,0,0,0
5585,2023-05-04,14,13,356,0,0,0,1,0,0,0,6453.0,5825.0,5573.0,5401.0,5760.0,5599.0,5927.0,6136.0,6105.0,5986.0,5,4,2023,1,0,0,0,0,0,0,0
5677,2023-05-05,18,14,176,0,0,0,0,1,0,0,5585.0,6453.0,5825.0,5573.0,5401.0,5760.0,5599.0,5927.0,6136.0,6105.0,5,5,2023,1,0,0,0,0,0,0,0
5539,2023-05-06,19,13,116,0,0,0,0,0,1,0,5677.0,5585.0,6453.0,5825.0,5573.0,5401.0,5760.0,5599.0,5927.0,6136.0,5,6,2023,0,0,0,1,0,0,0,0
6508,2023-05-07,17,14,116,0,0,0,0,0,0,1,5539.0,5677.0,5585.0,6453.0,5825.0,5573.0,5401.0,5760.0,5599.0,5927.0,5,7,2023,1,0,0,0,0,0,0,0
6346,2023-05-08,19,14,122,1,0,0,0,0,0,0,6508.0,5539.0,5677.0,5585.0,6453.0,5825.0,5573.0,5401.0,5760.0,5599.0,5,8,2023,1,0,0,0,0,0,0,0
6466,2023-05-09,18,14,122,0,1,0,0,0,0,0,6346.0,6508.0,5539.0,5677.0,5585.0,6453.0,5825.0,5573.0,5401.0,5760.0,5,9,2023,1,0,0,0,0,0,0,0
